chr1	12957851	12958351	PRAMEF10
chr1	12976200	12976700	PRAMEF7
chr1	13035293	13035793	PRAMEF22
chr1	13052748	13053248	WI2-3308P17.2
chr1	13117501	13118001	PRAMEF6
chr1	13219331	13219831	PRAMEF26
chr1	13331442	13331942	PRAMEF3
chr1	13359569	13360069	PRAMEF5
chr1	13390515	13391015	PRAMEF8
chr1	13420926	13421426	PRAMEF9
chr1	13452406	13452906	PRAMEF13
chr1	13477272	13477772	PRAMEF18
chr1	13495004	13495504	PRAMEF16
chr1	13515816	13516316	PRAMEF21
chr1	13641723	13642223	PRAMEF15
chr1	13673261	13673761	PRAMEF14
chr1	13698155	13698655	PRAMEF19
chr1	13715842	13716342	PRAMEF17
chr1	13736657	13737157	PRAMEF20
chr1	13840293	13840793	LRRC38
chr1	13909710	13910210	PDPN
chr1	14026443	14026943	PRDM2
chr1	14924950	14925450	KAZN
chr1	15478778	15479278	TMEM51
chr1	15497563	15498063	C1orf195
chr1	15573518	15574018	FHAD1
chr1	15736141	15736641	EFHD2
chr1	15764685	15765185	CTRC
chr1	15782973	15783473	CELA2A
chr1	15792154	15792654	CELA2B
chr1	15852779	15853279	CASP9
chr1	15853058	15853558	DNAJC16
chr1	15911355	15911855	AGMAT
chr1	15943745	15944245	DDI2
chr1	15986114	15986614	RSC1A1
chr1	16010577	16011077	PLEKHM2
chr1	16062650	16063150	SLC25A34
chr1	16068667	16069167	TMEM82
chr1	16082852	16083352	FBLIM1
chr1	16174109	16174609	SPEN
chr1	16302377	16302877	ZBTB17
chr1	16330481	16330981	C1orf64
chr1	16345120	16345620	CLCNKA
chr1	16345839	16346339	HSPB7
chr1	16370022	16370522	CLCNKB
chr1	16399877	16400377	FAM131C
chr1	16482332	16482832	EPHA2
chr1	16538854	16539354	ARHGEF19
chr1	16555788	16556288	C1orf134
chr1	16563407	16563907	RSG1
chr1	16678699	16679199	FBXO42
chr1	16678820	16679320	SZRD1
chr1	16763669	16764169	SPATA21
chr1	16766917	16767417	NECAP2
chr1	16939807	16940307	NBPF1
chr1	17066518	17067018	CROCC
chr1	17307080	17307580	MFAP2
chr1	17338173	17338673	ATP13A2
chr1	17380415	17380915	SDHB
chr1	17445698	17446198	PADI2
chr1	17531371	17531871	PADI1
chr1	17575343	17575843	PADI3
chr1	17634440	17634940	PADI4
chr1	17675820	17676320	AC004824.2
chr1	17765970	17766470	RCC2
chr1	17866080	17866580	ARHGEF10L
chr1	18081558	18082058	ACTL8
chr1	18433990	18434490	IGSF21
chr1	18807174	18807674	KLHDC7A
chr1	18957250	18957750	PAX7
chr1	19185926	19186426	TAS1R2
chr1	19229025	19229525	ALDH4A1
chr1	19247365	19247865	RP13-279N23.2
chr1	19282930	19283430	IFFO2
chr1	19536520	19537020	UBR4
chr1	19577783	19578283	MRTO4
chr1	19577796	19578296	EMC1
chr1	19615494	19615994	AKR7A3
chr1	19638390	19638890	AKR7A2
chr1	19638570	19639070	PQLC2
chr1	19811816	19812316	CAPZB
chr1	19923223	19923723	MINOS1-NBL1
chr1	19923227	19923727	MINOS1
chr1	19966798	19967298	NBL1
chr1	19991530	19992030	HTR6
chr1	20126188	20126688	TMCO4
chr1	20141521	20142021	RNF186
chr1	20208756	20209256	OTUD3
chr1	20249860	20250360	PLA2G2E
chr1	20306682	20307182	PLA2G2A
chr1	20354422	20354922	PLA2G5
chr1	20445800	20446300	PLA2G2D
chr1	20465569	20466069	PLA2G2F
chr1	20503667	20504167	PLA2G2C
chr1	20512328	20512828	UBXN10
chr1	20617162	20617662	VWA5B1
chr1	20812463	20812963	CAMK2N1
chr1	20834404	20834904	MUL1
chr1	20878682	20879182	FAM43B
chr1	20915191	20915691	CDA
chr1	20959698	20960198	PINK1
chr1	20987750	20988250	DDOST
chr1	21044260	21044760	KIF17
chr1	21059080	21059580	SH2D5
chr1	21113566	21114066	HP1BP3
chr1	21503127	21503627	EIF4G3
chr1	21671747	21672247	ECE1
chr1	21766371	21766871	NBPF3
chr1	21835608	21836108	ALPL
chr1	21995551	21996051	RAP1GAP
chr1	22109849	22110349	USP48
chr1	22138508	22139008	LDLRAD2
chr1	22263540	22264040	HSPG2
chr1	22303264	22303764	CELA3B
chr1	22327899	22328399	CELA3A
chr1	22378870	22379370	CDC42
chr1	22470212	22470712	WNT4
chr1	22778094	22778594	ZBTB40
chr1	22889807	22890307	EPHA8
chr1	22962749	22963249	C1QA
chr1	22969873	22970373	C1QC
chr1	22979005	22979505	C1QB
chr1	23037082	23037582	EPHB2
chr1	23291581	23292081	LACTBL1
chr1	23342093	23342593	C1orf234
chr1	23345691	23346191	KDM1A
chr1	23504051	23504551	LUZP1
chr1	23520972	23521472	HTR1D
chr1	23670579	23671079	HNRNPR
chr1	23695240	23695740	C1orf213
chr1	23695685	23696185	ZNF436
chr1	23750983	23751483	TCEA3
chr1	23810811	23811311	ASAP3
chr1	23857462	23857962	E2F2
chr1	23886035	23886535	ID3
chr1	23907735	23908235	MDS2
chr1	24018019	24018519	RPL11
chr1	24069395	24069895	TCEB3
chr1	24104645	24105145	PITHD1
chr1	24117210	24117710	LYPLA2
chr1	24127021	24127521	GALE
chr1	24164860	24165360	HMGCL
chr1	24194534	24195034	FUCA1
chr1	24285299	24285799	CNR2
chr1	24285349	24285849	PNRC2
chr1	24307167	24307667	SRSF10
chr1	24438415	24438915	MYOM3
chr1	24469361	24469861	IL22RA1
chr1	24514199	24514699	IFNLR1
chr1	24645562	24646062	GRHL3
chr1	24742034	24742534	NIPAL3
chr1	24743174	24743674	STPG1
chr1	24829137	24829637	RCAN3
chr1	24882352	24882852	NCMAP
chr1	24957957	24958457	SRRM1
chr1	25071598	25072098	CLIC4
chr1	25291362	25291862	RUNX3
chr1	25558743	25559243	SYF2
chr1	25598634	25599134	RHD
chr1	25664158	25664658	TMEM50A
chr1	25664454	25664954	C1orf63
chr1	25756433	25756933	RHCE
chr1	25757138	25757638	TMEM57
chr1	25869821	25870321	LDLRAP1
chr1	25943709	25944209	MAN1C1
chr1	26126417	26126917	SEPN1
chr1	26137711	26138211	RP1-317E23.6
chr1	26144881	26145381	MTFR1L
chr1	26147038	26147538	AL020996.1
chr1	26185653	26186153	AUNIP
chr1	26197494	26197994	PAQR7
chr1	26233232	26233732	STMN1
chr1	26324398	26324898	PAFAH2
chr1	26346125	26346625	EXTL1
chr1	26372374	26372874	SLC30A2
chr1	26394677	26395177	TRIM63
chr1	26437414	26437914	PDIK1L
chr1	26485261	26485761	FAM110D
chr1	26496112	26496612	ZNF593
chr1	26503644	26504144	CNKSR1
chr1	26516802	26517302	CATSPER4
chr1	26560441	26560941	CEP85
chr1	26605417	26605917	SH3BGRL3
chr1	26644198	26644698	CD52
chr1	26644604	26645104	UBXN11
chr1	26680371	26680871	AIM1L
chr1	26700763	26701263	ZNF683
chr1	26737019	26737519	LIN28A
chr1	26758523	26759023	DHDDS
chr1	26798691	26799191	HMGN2
chr1	26856002	26856502	RPS6KA1
chr1	27022274	27022774	ARID1A
chr1	27113713	27114213	PIGV
chr1	27152951	27153451	ZDHHC18
chr1	27189383	27189883	SFN
chr1	27216538	27217038	GPN2
chr1	27226479	27226979	NUDC
chr1	27226707	27227207	GPATCH3
chr1	27240207	27240707	NR0B2
chr1	27286647	27287147	C1orf172
chr1	27319948	27320448	TRNP1
chr1	27339077	27339577	FAM46B
chr1	27493222	27493722	SLC9A1
chr1	27560757	27561257	WDTC1
chr1	27648401	27648901	TMEM222
chr1	27668263	27668763	SYTL1
chr1	27693133	27693633	MAP3K6
chr1	27701065	27701565	FCN3
chr1	27709620	27710120	CD164L2
chr1	27718898	27719398	GPR3
chr1	27816419	27816919	WASF2
chr1	27930692	27931192	AHDC1
chr1	27961538	27962038	FGR
chr1	27998479	27998979	IFI6
chr1	28052240	28052740	FAM76A
chr1	28099444	28099944	STX12
chr1	28157039	28157539	PPP1R8
chr1	28177005	28177505	AL109927.1
chr1	28198805	28199305	THEMIS2
chr1	28241007	28241507	RPA2
chr1	28261254	28261754	SMPDL3B
chr1	28285723	28286223	XKR8
chr1	28414957	28415457	EYA3
chr1	28520197	28520697	PTAFR
chr1	28526820	28527320	AL353354.2
chr1	28526902	28527402	AL353354.1
chr1	28559286	28559786	DNAJC8
chr1	28562370	28562870	ATPIF1
chr1	28585788	28586288	SESN2
chr1	28655263	28655763	MED18
chr1	28695864	28696364	PHACTR4
chr1	28832205	28832705	RCC1
chr1	28879347	28879847	TRNAU1AP
chr1	28918462	28918962	RAB42
chr1	28969347	28969847	TAF12
chr1	28994994	28995494	GMEB1
chr1	29062883	29063383	YTHDF2
chr1	29138404	29138904	OPRD1
chr1	29213353	29213853	EPB41
chr1	29450197	29450697	TMEM200B
chr1	29508249	29508749	SRSF4
chr1	29557204	29557704	MECR
chr1	29562778	29563278	PTPRU
chr1	31196184	31196684	MATN1
chr1	31230417	31230917	LAPTM5
chr1	31381358	31381858	SDC3
chr1	31538588	31539088	PUM1
chr1	31712151	31712651	NKAIN1
chr1	31769412	31769912	SNRNP40
chr1	31769592	31770092	ZCCHC17
chr1	31849447	31849947	FABP3
chr1	31882162	31882662	SERINC2
chr1	31902364	31902864	AC114494.1
chr1	32041866	32042366	TINAGL1
chr1	32083037	32083537	HCRTR1
chr1	32110247	32110747	PEF1
chr1	32169670	32170170	COL16A1
chr1	32230244	32230744	BAI2
chr1	32281402	32281902	SPOCD1
chr1	32378924	32379424	AL136115.1
chr1	32410207	32410707	PTP4A2
chr1	32479180	32479680	KHDRBS1
chr1	32537382	32537882	TMEM39B
chr1	32573389	32573889	KPNA6
chr1	32645037	32645537	TXLNA
chr1	32665737	32666237	CCDC28B
chr1	32670986	32671486	IQCC
chr1	32674445	32674945	DCDC2B
chr1	32687279	32687779	EIF3I
chr1	32687722	32688222	TMEM234
chr1	32712584	32713084	FAM167B
chr1	32716590	32717090	LCK
chr1	32757437	32757937	HDAC1
chr1	32801730	32802230	MARCKSL1
chr1	32816872	32817372	TSSK3
chr1	32829629	32830129	FAM229A
chr1	32860082	32860582	BSDC1
chr1	32930408	32930908	RP1-27O5.3
chr1	32930420	32930920	ZBTB8B
chr1	33004778	33005278	ZBTB8A
chr1	33116254	33116754	ZBTB8OS
chr1	33116493	33116993	RBBP4
chr1	33168947	33169447	SYNC
chr1	33207236	33207736	KIAA1522
chr1	33282118	33282618	S100PBP
chr1	33283504	33284004	YARS
chr1	33337833	33338333	FNDC5
chr1	33351345	33351845	HPCA
chr1	33366789	33367289	TMEM54
chr1	33430036	33430536	RNF19B
chr1	33439018	33439518	FKSG48
chr1	33546347	33546847	AK2
chr1	33546455	33546955	ADC
chr1	33647410	33647910	TRIM62
chr1	33721896	33722396	ZNF362
chr1	33786449	33786949	A3GALT2
chr1	33896403	33896903	PHC2
chr1	33937996	33938496	ZSCAN20
chr1	34325826	34326326	HMGB4
chr1	34631193	34631693	CSMD2
chr1	34632234	34632734	C1orf94
chr1	35220398	35220898	GJB5
chr1	35225092	35225592	GJB4
chr1	35246540	35247040	GJB3
chr1	35258349	35258849	GJA4
chr1	35325167	35325667	SMIM12
chr1	35394936	35395436	DLGAP3
chr1	35450704	35451204	ZMYM6NB
chr1	35497092	35497592	ZMYM6
chr1	35525137	35525637	ZMYM1
chr1	35658499	35658999	SFPQ
chr1	35734318	35734818	ZMYM4
chr1	36022824	36023324	NCDN
chr1	36023301	36023801	KIAA0319L
chr1	36038721	36039221	TFAP2E
chr1	36107195	36107695	PSMB2
chr1	36184823	36185323	C1orf216
chr1	36235318	36235818	CLSPN
chr1	36273523	36274023	AGO4
chr1	36335159	36335659	AGO1
chr1	36396069	36396569	AGO3
chr1	36549426	36549926	TEKT2
chr1	36554226	36554726	ADPRHL2
chr1	36590571	36591071	COL8A2
chr1	36614848	36615348	TRAPPC3
chr1	36620930	36621430	MAP7D1
chr1	36689767	36690267	THRAP3
chr1	36771738	36772238	SH3D21
chr1	36789085	36789585	RP11-268J15.5
chr1	36789505	36790005	EVA1B
chr1	36851247	36851747	STK40
chr1	36863243	36863743	LSM10
chr1	36915836	36916336	OSCP1
chr1	36929788	36930288	MRPS15
chr1	36948629	36949129	CSF3R
chr1	37499480	37499980	GRIK3
chr1	37939903	37940403	ZC3H12A
chr1	37980125	37980625	MEAF6
chr1	38019653	38020153	SNIP1
chr1	38022270	38022770	DNALI1
chr1	38061286	38061786	GNL2
chr1	38100345	38100845	RSPO1
chr1	38157664	38158164	C1orf109
chr1	38157840	38158340	CDCA8
chr1	38230555	38231055	EPHA10
chr1	38259224	38259724	MANEAL
chr1	38272401	38272901	C1orf122
chr1	38273607	38274107	YRDC
chr1	38293636	38294136	AL929472.1
chr1	38325042	38325542	MTF1
chr1	38412479	38412979	INPP5B
chr1	38456343	38456843	SF3A3
chr1	38471028	38471528	FHL3
chr1	38474680	38475180	UTP11L
chr1	38512200	38512700	POU3F1
chr1	39325245	39325745	RRAGC
chr1	39347039	39347539	MYCBP
chr1	39347039	39347539	GJA9
chr1	39407221	39407721	RHBDL2
chr1	39456645	39457145	AKIRIN1
chr1	39491740	39492240	NDUFS5
chr1	39546738	39547238	MACF1
chr1	39875901	39876401	KIAA0754
chr1	39957068	39957568	BMP8A
chr1	40042212	40042712	PABPC4
chr1	40105367	40105867	HEYL
chr1	40137460	40137960	NT5C1A
chr1	40157111	40157611	HPCAL4
chr1	40157604	40158104	PPIE
chr1	40236770	40237270	OXCT2
chr1	40254283	40254783	BMP8B
chr1	40348933	40349433	TRIT1
chr1	40367678	40368178	MYCL
chr1	40420552	40421052	MFSD2A
chr1	40505655	40506155	CAP1
chr1	40563125	40563625	PPT1
chr1	40626795	40627295	RLF
chr1	40711369	40711869	TMCO2
chr1	40723529	40724029	ZMPSTE24
chr1	40783238	40783738	COL9A2
chr1	40810272	40810772	SMAP2
chr1	40915524	40916024	ZFP69B
chr1	40942637	40943137	ZFP69
chr1	40974163	40974663	EXO5
chr1	40996983	40997483	ZNF684
chr1	41131079	41131579	RIMS3
chr1	41157070	41157570	NFYC
chr1	41249434	41249934	KCNQ4
chr1	41327768	41328268	CITED4
chr1	41444757	41445257	CTPS1
chr1	41488659	41489159	SLFNL1
chr1	41707576	41708076	SCMH1
chr1	41827344	41827844	FOXO6
chr1	41950094	41950594	EDN2
chr1	42501346	42501846	HIVEP3
chr1	42618842	42619342	GUCA2B
chr1	42630139	42630639	GUCA2A
chr1	42801298	42801798	FOXJ3
chr1	42846216	42846716	RIMKLA
chr1	42921538	42922038	PPCS
chr1	42921688	42922188	ZMYND12
chr1	42928751	42929251	CCDC30
chr1	43123846	43124346	PPIH
chr1	43147848	43148348	YBX1
chr1	43205675	43206175	CLDN19
chr1	43232505	43233005	LEPRE1
chr1	43232690	43233190	C1orf50
chr1	43282545	43283045	ERMAP
chr1	43282704	43283204	CCDC23
chr1	43312030	43312530	ZNF691
chr1	43424280	43424780	SLC2A1
chr1	43610574	43611074	FAM183A
chr1	43637570	43638070	WDR65
chr1	43735415	43735915	TMEM125
chr1	43736357	43736857	EBNA1BP2
chr1	43751038	43751538	C1orf210
chr1	43766414	43766914	TIE1
chr1	43803228	43803728	MPL
chr1	43824376	43824876	CDC20
chr1	43833446	43833946	ELOVL1
chr1	43855229	43855729	MED8
chr1	43855303	43855803	SZT2
chr1	43919410	43919910	HYI
chr1	43990608	43991108	PTPRF
chr1	44115579	44116079	KDM4A
chr1	44171245	44171745	ST3GAL3
chr1	44398742	44399242	ARTN
chr1	44412361	44412861	IPO13
chr1	44435422	44435922	DPH2
chr1	44439909	44440409	ATP6V0B
chr1	44444365	44444865	B4GALT2
chr1	44456781	44457281	CCDC24
chr1	44496889	44497389	SLC6A9
chr1	44584272	44584772	KLF17
chr1	44678877	44679377	DMAP1
chr1	44820682	44821182	ERI3
chr1	44870616	44871116	RNF220
chr1	45139977	45140477	TMEM53
chr1	45140114	45140614	C1orf228
chr1	45205240	45205740	KIF2C
chr1	45240673	45241173	RPS8
chr1	45253127	45253627	BEST4
chr1	45265647	45266147	PLK3
chr1	45272707	45273207	TCTEX1D4
chr1	45273904	45274404	BTBD19
chr1	45308485	45308985	PTCH2
chr1	45452032	45452532	EIF2B3
chr1	45476751	45477251	HECTD3
chr1	45477569	45478069	UROD
chr1	45771631	45772131	ZSWIM5
chr1	45792295	45792795	HPDL
chr1	45805092	45805592	TOE1
chr1	45805892	45806392	MUTYH
chr1	45956622	45957122	TESK2
chr1	45965475	45965975	MMACHC
chr1	45965501	45966001	CCDC163P
chr1	45988469	45988969	PRDX1
chr1	46015965	46016465	AKR1A1
chr1	46049268	46049768	NASP
chr1	46089479	46089979	CCDC17
chr1	46152636	46153136	TMEM69
chr1	46153535	46154035	GPBP1L1
chr1	46216072	46216572	IPP
chr1	46252409	46252909	MAST2
chr1	46640495	46640995	TSPAN1
chr1	46641910	46642410	PIK3R3
chr1	46668756	46669256	LURAP1
chr1	46685727	46686227	POMGNT1
chr1	46713110	46713610	RAD54L
chr1	46769030	46769530	LRRC41
chr1	46769053	46769553	UQCRH
chr1	46805599	46806099	NSUN4
chr1	46859687	46860187	FAAH
chr1	46972418	46972918	DMBX1
chr1	47016949	47017449	KNCN
chr1	47082265	47082765	MKNK1
chr1	47082313	47082813	MOB3C
chr1	47134277	47134777	TEX38
chr1	47139289	47139789	ATPAF1
chr1	47184574	47185074	EFCAB14
chr1	47223260	47223760	CYP4B1
chr1	47406906	47407406	CYP4A11
chr1	47426786	47427286	CYP4X1
chr1	47532910	47533410	CYP4Z1
chr1	47602857	47603357	CYP4A22
chr1	47656466	47656966	PDZK1IP1
chr1	47697642	47698142	TAL1
chr1	47779569	47780069	STIL
chr1	47799219	47799719	CMPK1
chr1	47881494	47881994	FOXE3
chr1	47901439	47901939	FOXD2
chr1	48227040	48227540	FLJ00388
chr1	48462317	48462817	TRABD2B
chr1	48569056	48569556	AL109659.1
chr1	48688107	48688607	SLC5A9
chr1	48937595	48938095	SPATA6
chr1	49242391	49242891	BEND5
chr1	50459740	50460240	AL645730.2
chr1	50489335	50489835	AGBL4
chr1	50513436	50513936	ELAVL4
chr1	50888922	50889422	DMRTA2
chr1	51425685	51426185	FAF1
chr1	51426167	51426667	CDKN2C
chr1	51567656	51568156	C1orf185
chr1	51701693	51702193	RNF11
chr1	51810538	51811038	TTC39A
chr1	51984750	51985250	EPS15
chr1	52042601	52043101	OSBPL9
chr1	52344227	52344727	NRD1
chr1	52456186	52456686	RAB3B
chr1	52499238	52499738	KTI12
chr1	52521547	52522047	BTF3L4
chr1	52521593	52522093	TXNDC12
chr1	52607796	52608296	ZFYVE9
chr1	52831615	52832115	CC2D1B
chr1	52869881	52870381	ORC1
chr1	52869986	52870486	PRPF38A
chr1	53018909	53019409	ZCCHC11
chr1	53067794	53068294	GPX7
chr1	53098766	53099266	FAM159A
chr1	53191876	53192376	ZYG11B
chr1	53307933	53308433	ZYG11A
chr1	53392634	53393134	ECHDC2
chr1	53392651	53393151	SCP2
chr1	53527604	53528104	PODN
chr1	53608039	53608539	SLC1A7
chr1	53661851	53662351	CPT2
chr1	53686039	53686539	C1orf123
chr1	53704032	53704532	MAGOH
chr1	53793492	53793992	LRP8
chr1	53924822	53925322	DMRTB1
chr1	54199627	54200127	GLIS1
chr1	54304283	54304783	NDC1
chr1	54356157	54356657	YIPF1
chr1	54356662	54357162	DIO1
chr1	54411352	54411852	HSPB11
chr1	54411500	54412000	LRRC42
chr1	54483606	54484106	LDLRAD1
chr1	54518927	54519427	TMEM59
chr1	54519010	54519510	TCEANC2
chr1	54569718	54570218	AL161915.1
chr1	54619193	54619693	CDCP2
chr1	54637747	54638247	AL357673.1
chr1	54649464	54649964	MRPL37
chr1	54665459	54665959	CYB5RL
chr1	54665496	54665996	RP11-446E24.4
chr1	54703460	54703960	SSBP3-AS1
chr1	54878902	54879402	SSBP3
chr1	55007680	55008180	ACOT11
chr1	55088979	55089479	FAM151A
chr1	55107209	55107709	MROH7-TTC4
chr1	55107213	55107713	MROH7
chr1	55181245	55181745	TTC4
chr1	55229937	55230437	PARS2
chr1	55266690	55267190	TTC22
chr1	55271486	55271986	C1orf177
chr1	55352641	55353141	DHCR24
chr1	55446215	55446715	TMEM61
chr1	55464356	55464856	BSND
chr1	55504971	55505471	PCSK9
chr1	55680536	55681036	USP24
chr1	57110724	57111224	PPAP2B
chr1	57110745	57111245	PRKAA2
chr1	57285119	57285619	C1orf168
chr1	57320229	57320729	C8A
chr1	57431563	57432063	C8B
chr1	59012156	59012656	DAB1
chr1	59012224	59012724	OMA1
chr1	59042916	59043416	TACSTD2
chr1	59165514	59166014	MYSM1
chr1	59249535	59250035	JUN
chr1	59762060	59762560	FGGY
chr1	60280208	60280708	HOOK1
chr1	60392212	60392712	CYP2J2
chr1	60539192	60539692	C1orf87
chr1	61330681	61331181	NFIA
chr1	62190845	62191345	TM2D1
chr1	62207899	62208399	INADL
chr1	62660253	62660753	L1TD1
chr1	62784835	62785335	KANK4
chr1	62901718	62902218	USP1
chr1	63062908	63063408	ANGPTL3
chr1	63073187	63073687	AL138847.1
chr1	63153719	63154219	DOCK7
chr1	63249556	63250056	ATG4C
chr1	63788480	63788980	FOXD3
chr1	63833011	63833511	ALG6
chr1	63988793	63989293	EFCAB7
chr1	64014338	64014838	DLEU2L
chr1	64058697	64059197	PGM1
chr1	64059142	64059642	ITGB3BP
chr1	64239443	64239943	ROR1
