chrX	102206674	102206695	9-1-chrX	72.3	-	1	chrX	102206347	102206847	RE	peak_446341	0	WBP5	14.3506473991997	0.00376279981272329	direct
chr7	113061969	113061990	9-1-chr7	72.2	-	1	chr7	113061699	113062199	RE	peak_214614	0	LINC00998	10.2317933355091	0.0239541251752061	direct
chr17	55038468	55038489	9-1-chr17	71.8	-	1	chr17	55038165	55038665	G	peak_390761	COIL	MSI2	12.8560418247104	0.00741628703681047	direct
chr4	48548529	48548550	9-1-chr4	71.6	-	1	chr4	48548269	48548769	RE	peak_120013	0	OCIAD2	16.0775100043311	0.00170527502252333	direct
chr7	39785956	39785977	9-1-chr7	71.5	-	1	chr7	39785683	39786183	RE	peak_204292	0	MPLKIP	9.65363535298158	0.0308883426477752	direct
chr3	87347444	87347465	9-1-chr3	71.3	+	1	chr3	87347144	87347644	RE	peak_94122	0	CHMP2B	17.0535402166869	0.00108697646121514	indirect
chr4	147163274	147163295	9-1-chr4	71.3	+	1	chr4	147163065	147163565	RE	peak_133806	0	LSM6	21.6688341281787	0.000126326288090331	indirect
chr8	22452898	22452919	9-1-chr8	71	-	1	chr8	22452654	22453154	RE	peak_226054	0	PDLIM2	10.6205035970182	0.0201717777034209	indirect
chr9	101077983	101078004	9-1-chr9	71	+	1	chr9	101077820	101078320	RE	peak_256766	0	HEMGN	22.8255479032677	7.33079066252487e-05	indirect
chr14	24630362	24630383	9-1-chr14	70.3	-	1	chr14	24630012	24630512	G	peak_345335	IRF9	PSME2	16.6956080179561	0.00128245358120135	direct
chr14	24630362	24630383	9-1-chr14	70.3	-	1	chr14	24630012	24630512	G	peak_345335	IRF9	PSME2	16.6956080179561	0.00128245358120135	direct
chr3	52008108	52008129	9-1-chr3	70.1	-	1	chr3	52007782	52008282	G	peak_89630	RP11-155D18.14	RPL29	20.7651890719783	0.000193025034218568	indirect
chr17	62103321	62103342	9-1-chr17	70.1	-	1	chr17	62102931	62103431	RE	peak_392017	0	CD79B	14.4818519663106	0.00354413424892807	direct
chr11	9037323	9037344	9-1-chr11	69.9	+	1	chr11	9037249	9037749	RE	peak_287675	0	RPL27A	9.18703566114901	0.0378737508162263	indirect
chr5	76070568	76070589	9-1-chr5	69.8	-	1	chr5	76070254	76070754	RE	peak_149754	0	CRHBP	9.09576981322651	0.0394088834828336	indirect
chr2	27926794	27926815	9-1-chr2	69.8	+	1	chr2	27926514	27927014	RE	peak_44300	0	MPV17	10.8224769843978	0.0184435178915075	direct
chr5	130925395	130925416	9-1-chr5	69.8	+	1	chr5	130925201	130925701	RE	peak_157797	0	HINT1	18.8337495005584	0.000475822845760195	direct
chr11	22897569	22897590	9-1-chr11	69.6	+	1	chr11	22897371	22897871	RE	peak_290157	0	SVIP	33.1568619596256	5.36848867239874e-07	indirect
chr17	61943625	61943646	9-1-chr17	69.5	+	1	chr17	61943407	61943907	RE	peak_391952	0	CD79B	14.0872640064429	0.00424272374228177	indirect
chr2	85153107	85153128	9-1-chr2	69.3	+	1	chr2	85152804	85153304	RE	peak_53390	0	TMSB10	10.8905787565084	0.0178940833567653	direct
chr2	85153107	85153128	9-1-chr2	69.3	+	1	chr2	85152804	85153304	RE	peak_53390	0	TMSB10	10.8905787565084	0.0178940833567653	direct
chrX	102788530	102788551	9-1-chrX	69.2	+	1	chrX	102788378	102788878	RE	peak_446424	0	WBP5	11.6375991210657	0.0128256148621754	indirect
chr11	14811611	14811632	9-1-chr11	69.2	+	1	chr11	14811433	14811933	RE	peak_288923	0	PSMA1	9.85754567332048	0.0282447517845996	direct
chrX	102155715	102155736	9-1-chrX	69.2	-	1	chrX	102155439	102155939	RE	peak_446336	0	WBP5	17.345328669365	0.000949705401267708	direct
chr12	93491964	93491985	9-1-chr12	68.7	+	1	chr12	93491813	93492313	RE	peak_322970	0	SOCS2	21.5628185509068	0.000132775796058019	indirect
chr17	47781413	47781434	9-1-chr17	68.6	-	1	chr17	47781194	47781694	RE	peak_389906	0	ABI3	12.849855413859	0.00743703867307937	indirect
chr12	56334202	56334223	9-1-chr12	68.6	-	1	chr12	56333947	56334447	RE	peak_317380	0	MYL6	19.1024556453653	0.000419839217687145	direct
chr9	100361144	100361165	9-1-chr9	68.5	-	1	chr9	100360922	100361422	RE	peak_256558	0	XPA	14.9832110260042	0.00281821986573202	indirect
chr9	100361144	100361165	9-1-chr9	68.5	-	1	chr9	100360922	100361422	RE	peak_256558	0	HEMGN	21.2124049771414	0.000156513358811764	indirect
chr21	39877780	39877801	9-1-chr21	68.5	+	1	chr21	39877525	39878025	RE	peak_431073	0	ETS2	13.2832415678876	0.00611306131257719	direct
chr6	10954935	10954956	9-1-chr6	68.5	+	1	chr6	10954722	10955222	RE	peak_169785	0	TMEM14C	10.0295083406632	0.0261876112405897	direct
chr6	138910115	138910136	9-1-chr6	67.9	+	1	chr6	138909892	138910392	RE	peak_190180	0	ABRACL	14.8135710808684	0.00304568561335201	direct
chr17	61556432	61556453	9-1-chr17	67.8	-	1	chr17	61556170	61556670	RE	peak_391846	0	CD79B	9.52450219903027	0.0326852691057622	indirect
chr6	10801650	10801671	9-1-chr6	67.6	-	1	chr6	10801408	10801908	RE	peak_169761	0	TMEM14C	13.2589324582835	0.00618075100909247	direct
chr3	52254608	52254629	9-1-chr3	67.4	+	1	chr3	52254378	52254878	RE	peak_89749	0	RPL29	10.7743206139174	0.0188419552340063	direct
chr7	11251892	11251913	9-1-chr7	67.2	-	1	chr7	11251617	11252117	RE	peak_199136	0	NDUFA4	21.1041101576965	0.000164669526248488	direct
chr3	49876816	49876837	9-1-chr3	67.1	-	1	chr3	49876530	49877030	RE	peak_89127	0	GNAI2	9.10164626328565	0.0393082493237234	direct
chr4	119811424	119811445	9-1-chr4	67.1	-	1	chr4	119811168	119811668	RE	peak_130162	0	C4orf3	12.9629396034265	0.00706657833797585	direct
chr9	15211636	15211657	9-1-chr9	67	+	1	chr9	15211410	15211910	RE	peak_248201	0	PSIP1	13.213800060616	0.00630838710773589	direct
chr2	85154305	85154326	9-1-chr2	66.5	-	1	chr2	85153941	85154441	RE	peak_53391	0	TMSB10	13.5731486439328	0.00535997529267079	direct
chr3	87309518	87309539	9-1-chr3	66.2	+	1	chr3	87309282	87309782	RE	peak_94108	0	CHMP2B	17.591552109247	0.000847340438374067	direct
chr21	35296476	35296497	9-1-chr21	65.9	+	1	chr21	35296267	35296767	RE	peak_430192	0	ATP5O	11.6864835198417	0.0125481436849847	direct
chr2	109200569	109200590	9-1-chr2	65.8	-	1	chr2	109200356	109200856	RE	peak_56853	0	LIMS1	15.9038430987333	0.00184714249892748	direct
chr4	84203376	84203397	9-1-chr4	65.6	-	1	chr4	84203108	84203608	RE	peak_124848	0	PLAC8	9.62611204656413	0.0312631007583804	indirect
chr9	5590207	5590228	9-1-chr9	65.5	-	1	chr9	5589930	5590430	RE	peak_246955	0	PLGRKT	9.58605726970125	0.0318163933916874	direct
chr4	122292068	122292089	9-1-chr4	65.4	+	1	chr4	122291867	122292367	RE	peak_130567	0	ANXA5	11.9551220209884	0.0111252411970358	indirect
chr2	85109417	85109438	9-1-chr2	65.4	-	1	chr2	85109161	85109661	RE	peak_53372	0	TMSB10	10.6525912849708	0.0198870044475624	direct
chr6	33712336	33712357	9-1-chr6	65.2	+	1	chr6	33712109	33712609	RE	peak_174419	0	RPS18	10.4209363822039	0.02203442241411	indirect
chr2	201770607	201770628	9-1-chr2	64.9	+	1	chr2	201770405	201770905	RE	peak_71793	0	NDUFB3	13.6150408961901	0.00525900020284777	indirect
chr2	201770607	201770628	9-1-chr2	64.9	+	1	chr2	201770405	201770905	RE	peak_71793	0	NDUFB3	8.8317217159718	0.0441973197269188	indirect
chr6	33216238	33216259	9-1-chr6	64.7	-	1	chr6	33216031	33216531	RE	peak_174269	0	PSMB9	12.6861949094871	0.00800724799079987	indirect
chr6	33216238	33216259	9-1-chr6	64.7	-	1	chr6	33216031	33216531	RE	peak_174269	0	HLA-DPA1	12.7796325664114	0.00767663562119402	indirect
chr14	24801537	24801558	9-1-chr14	64.6	-	1	chr14	24801337	24801837	RE	peak_345425	0	PSME2	11.6002475883942	0.0130416707129781	direct
chr14	24801537	24801558	9-1-chr14	64.6	-	1	chr14	24801337	24801837	RE	peak_345425	0	PSME2	11.6002475883942	0.0130416707129781	direct
chr1	224304011	224304032	9-1-chr1	64.4	+	1	chr1	224303783	224304283	RE	peak_34488	0	DEGS1	9.07885425544459	0.0396999572907194	indirect
chr6	138912202	138912223	9-1-chr6	64.3	-	1	chr6	138912009	138912509	RE	peak_190182	0	ABRACL	11.6834593239228	0.0125651370684061	direct
chr8	22530662	22530683	9-1-chr8	64.2	+	1	chr8	22530432	22530932	RE	peak_226092	0	PDLIM2	9.25007735819859	0.0368473740144873	indirect
chr8	110359273	110359294	9-1-chr8	63.9	+	1	chr8	110359072	110359572	RE	peak_239316	0	ENY2	8.68744697341024	0.0470465963121479	indirect
chr12	121084903	121084924	9-1-chr12	63.7	+	1	chr12	121084723	121085223	RE	peak_327730	0	COX6A1	18.78791319217	0.000486086253269103	indirect
chr20	52560450	52560471	9-1-chr20	63.6	-	1	chr20	52560292	52560792	RE	peak_425803	0	PFDN4	9.6299072674624	0.0312111634765397	direct
chr6	99567491	99567512	9-1-chr6	63.4	-	1	chr6	99567242	99567742	RE	peak_183110	0	PNISR	10.6977080016304	0.019493233678066	direct
chr10	13482648	13482669	9-1-chr10	63.3	-	1	chr10	13482297	13482797	RE	peak_266614	0	OPTN	11.3497734596056	0.0145855359743407	indirect
chr8	104524452	104524473	9-1-chr8	63.3	-	1	chr8	104524174	104524674	RE	peak_238381	0	CTHRC1	21.1015694695944	0.000164865864051626	direct
chr8	22876911	22876932	9-1-chr8	63	-	1	chr8	22876644	22877144	RE	peak_226207	0	PDLIM2	18.6751203763359	0.000512287116293119	indirect
chr4	119963288	119963309	9-1-chr4	63	+	1	chr4	119963063	119963563	RE	peak_130199	0	C4orf3	19.4360336091858	0.000359356967773887	direct
chrX	102118838	102118859	9-1-chrX	62.9	-	1	chrX	102118616	102119116	RE	peak_446333	0	WBP5	13.4139704988461	0.00576137293315681	indirect
chr10	13578936	13578957	9-1-chr10	62.8	-	1	chr10	13578678	13579178	RE	peak_266630	0	OPTN	9.22684614930322	0.037222422312415	indirect
chr3	87217204	87217225	9-1-chr3	62.8	-	1	chr3	87216920	87217420	RE	peak_94083	0	CHMP2B	17.9941569050633	0.000703012391201314	direct
chr21	47563582	47563603	9-1-chr21	62.6	+	1	chr21	47563475	47563975	RE	peak_432688	0	S100B	8.55250052072279	0.0498716545575414	direct
chr2	202023239	202023260	9-1-chr2	62.5	-	1	chr2	202022811	202023311	RE	peak_71850	0	NDUFB3	25.3927660135259	2.17908233498008e-05	direct
chr11	63916285	63916306	9-1-chr11	62.3	-	1	chr11	63916051	63916551	RE	peak_295466	0	TRMT112	9.28291684474143	0.036323452812769	indirect
chr4	120480379	120480400	9-1-chr4	62.3	+	1	chr4	120480122	120480622	RE	peak_130297	0	C4orf3	9.75146962918571	0.0295912527364989	direct
chr11	63920708	63920729	9-1-chr11	62.2	-	1	chr11	63920463	63920963	RE	peak_295468	0	TRMT112	10.0682123986853	0.025745130593897	indirect
chr2	191861257	191861278	9-1-chr2	61.9	+	1	chr2	191861034	191861534	RE	peak_69989	0	STAT1	19.0107994730333	0.000438159105569694	indirect
chr2	191861257	191861278	9-1-chr2	61.9	+	1	chr2	191861034	191861534	RE	peak_69989	0	GLS	10.6200264326468	0.0201760423756112	direct
chr6	99915570	99915591	9-1-chr6	61.8	+	1	chr6	99915374	99915874	RE	peak_183172	0	PNISR	11.7692067756961	0.0120919519044953	indirect
chr20	44761428	44761449	9-1-chr20	61.8	+	1	chr20	44761191	44761691	RE	peak_424383	0	UBE2C	9.1851019806251	0.0379056669594561	indirect
chr11	22355780	22355801	9-1-chr11	61.8	+	1	chr11	22355556	22356056	RE	peak_290080	0	SVIP	11.3151197870929	0.0148127661436386	direct
chr11	22355780	22355801	9-1-chr11	61.8	+	1	chr11	22355556	22356056	RE	peak_290080	0	SVIP	11.3151197870929	0.0148127661436386	direct
chr12	93790719	93790740	9-1-chr12	61.6	-	1	chr12	93790462	93790962	RE	peak_323053	0	SOCS2	13.4257598857125	0.00573065470170148	indirect
chr12	111332345	111332366	9-1-chr12	61.6	+	1	chr12	111332192	111332692	RE	peak_326231	0	ARPC3	14.6991266372887	0.00320929056367038	indirect
chr14	24578194	24578215	9-1-chr14	61.4	-	1	chr14	24577934	24578434	RE	peak_345316	0	PSME2	10.2273859291726	0.0240007485028097	direct
chr9	5600672	5600693	9-1-chr9	61.2	-	1	chr9	5600408	5600908	RE	peak_246960	0	PLGRKT	10.6859691825174	0.019594948680456	direct
chr12	25540565	25540586	9-1-chr12	61	-	1	chr12	25540269	25540769	RE	peak_312526	0	KRAS	15.5905257502082	0.00213323876262018	direct
chr6	33393832	33393853	9-1-chr6	60.8	-	1	chr6	33393454	33393954	RE	peak_174326	0	HLA-DPA1	9.33799844816257	0.0354608613751684	indirect
chr14	74195607	74195628	9-1-chr14	60.8	+	1	chr14	74195328	74195828	RE	peak_352198	0	ELMSAN1	14.3596858019906	0.00374731850791675	indirect
chr12	121021364	121021385	9-1-chr12	60.7	+	1	chr12	121021116	121021616	RE	peak_327720	0	COX6A1	16.225163177547	0.00159317816238497	indirect
chr11	14170393	14170414	9-1-chr11	60.6	-	1	chr11	14170136	14170636	RE	peak_288755	0	PSMA1	15.4393366580258	0.00228655637477669	direct
chr12	49284634	49284655	9-1-chr12	60.5	-	1	chr12	49284432	49284932	RE	peak_315616	0	TROAP	10.06949175958	0.0257306294680747	direct
chr7	128850502	128850523	9-1-chr7	60.3	-	1	chr7	128850249	128850749	RE	peak_216992	0	ATP6V1F	12.0137170268656	0.0108365916488971	indirect
chr11	8214283	8214304	9-1-chr11	60.2	+	1	chr11	8214103	8214603	RE	peak_287470	0	RPL27A	14.9814187173941	0.00282053307772379	indirect
chr12	25744259	25744280	9-1-chr12	59.9	+	1	chr12	25744031	25744531	RE	peak_312551	0	KRAS	15.9607529238669	0.00179941210126834	indirect
chr11	22897653	22897674	9-2-chr11	59.8	+	1	chr11	22897371	22897871	RE	peak_290157	0	SVIP	33.1568619596256	5.36848867239874e-07	indirect
chr3	87399937	87399958	9-1-chr3	59.8	+	1	chr3	87399651	87400151	RE	peak_94130	0	CHMP2B	32.8672188391549	6.16847197553227e-07	direct
chr3	28709325	28709346	9-1-chr3	59.5	+	1	chr3	28709136	28709636	RE	peak_84699	0	CMC1	17.3017674730123	0.000969050828062209	indirect
chr6	108188355	108188376	9-1-chr6	59.4	-	1	chr6	108188035	108188535	RE	peak_184221	0	SNX3	14.7669261921604	0.0031113480567514	indirect
chr21	34978268	34978289	9-1-chr21	59.2	-	1	chr21	34978003	34978503	RE	peak_430160	0	ATP5O	18.8438884616414	0.000473581794874619	direct
chr18	3297573	3297594	9-1-chr18	59	-	1	chr18	3297286	3297786	RE	peak_396645	0	MYL12A	10.4339813349005	0.021907703317457	direct
chrX	102944079	102944100	9-1-chrX	58.9	+	1	chrX	102943824	102944324	RE	peak_446446	0	WBP5	10.6079019896692	0.0202847009358798	indirect
chrX	102431481	102431502	9-1-chrX	58.9	-	1	chrX	102431139	102431639	RE	peak_446362	0	WBP5	10.5768250937411	0.0205658267674438	direct
chr12	120877635	120877656	9-1-chr12	58.8	+	1	chr12	120877389	120877889	RE	peak_327669	0	COX6A1	19.2539179218297	0.000391217311945695	indirect
chr1	23866477	23866498	9-1-chr1	58.6	-	1	chr1	23866207	23866707	RE	peak_4547	0	RPL11	10.5103606080171	0.0211799028989728	indirect
chr2	38693081	38693102	9-1-chr2	58.6	-	1	chr2	38692820	38693320	RE	peak_46190	0	CYP1B1	10.8705508222993	0.018053982641951	indirect
chr4	110348848	110348869	9-1-chr4	58.6	+	1	chr4	110348640	110349140	RE	peak_128872	0	CCDC109B	11.2276595526883	0.0154017870192892	direct
chr11	22809303	22809324	9-1-chr11	58.6	-	1	chr11	22809054	22809554	RE	peak_290129	0	SVIP	14.1196322300307	0.00418063569997694	direct
chr4	110920107	110920128	9-1-chr4	58.5	+	1	chr4	110919910	110920410	RE	peak_129036	0	CCDC109B	13.1494139277753	0.00649497743329714	direct
chr17	55017433	55017454	9-1-chr17	58.5	-	1	chr17	55017182	55017682	RE	peak_390760	0	MSI2	10.053626558156	0.0259110200298064	direct
chr13	50422282	50422303	9-1-chr13	58.3	-	1	chr13	50422009	50422509	RE	peak_335801	0	EBPL	11.0570345242632	0.0166176424195346	indirect
chr12	120662915	120662936	9-1-chr12	58.2	-	1	chr12	120662534	120663034	RE	peak_327611	0	COX6A1	24.8823788980104	2.77496465293906e-05	indirect
chr12	120662915	120662936	9-1-chr12	58.2	-	1	chr12	120662534	120663034	RE	peak_327611	0	SRSF9	16.0850567495616	0.00169936086929307	indirect
chr12	120662915	120662936	9-1-chr12	58.2	-	1	chr12	120662534	120663034	RE	peak_327611	0	SRSF9	13.0314737378138	0.00685096508184739	direct
chr11	58556074	58556095	9-1-chr11	58.1	-	1	chr11	58555786	58556286	RE	peak_294208	0	LPXN	13.2175804243268	0.00629759723927331	direct
chr12	56586913	56586934	9-1-chr12	58	+	1	chr12	56586652	56587152	RE	peak_317466	0	MYL6	10.0759941089111	0.0256570504325542	direct
chr1	160645536	160645557	9-1-chr1	57.9	+	1	chr1	160645277	160645777	RE	peak_23578	0	CD48	8.87778852142484	0.0433232140454513	direct
chr1	160963541	160963562	9-1-chr1	57.8	+	1	chr1	160963417	160963917	RE	peak_23686	0	CD48	10.1707844758099	0.0246074221601468	direct
chr8	104719704	104719725	9-1-chr8	57.7	+	1	chr8	104719494	104719994	RE	peak_238391	0	CTHRC1	10.3073456787333	0.0231684997771669	indirect
chr9	100174143	100174164	9-1-chr9	57.6	+	1	chr9	100173982	100174482	G	peak_256518	TDRD7	XPA	25.442121343603	2.12870616828011e-05	direct
chr4	122173557	122173578	9-2-chr4	57.5	+	1	chr4	122173306	122173806	RE	peak_130543	0	ANXA5	11.1887815999038	0.0156709254329216	indirect
